;id;word;count
16317;16317;https://t.co/qRKl2fdLxa;15
16318;16318;@exaustinha__;1
16319;16319;Petzta?;1
16320;16320;@soniafcs;1
16321;16321;baixo;8
16322;16322;Tao;1
16323;16323;L?;5
16324;16324;publi?..;1
16325;16325;escolha,;1
16326;16326;lah;1
16327;16327;desigualdade;3
16328;16328;cambada!!;1
16329;16329;Confira:;4
16330;16330;https://t.co/bk0bF3dmAc;1
16331;16331;https://t.co/nTbn34mUCw;1
16332;16332;Caiu;3
16333;16333;heim…;1
16334;16334;#OPA;1
16335;16335;https://t.co/fLVQdTE8iQ;1
16336;16336;pessoal,BOICOTE;1
16337;16337;PETRALHAS!;1
16338;16338;@01BrasilMelhor:;2
16339;16339;@Ctia88;5
16340;16340;cada…;2
16341;16341;Comunismo.;1
16342;16342;Cuba!;1
16343;16343;migrei!;3
16344;16344;ENTRO;1
16345;16345;PORCARIA;4
16346;16346;Sentar;1
16347;16347;dedo....😌😏;1
16348;16348;@xxRodrigoLimaxx;1
16349;16349;residência;13
16350;16350;Corifeu;1
16351;16351;Azevedo;1
16352;16352;Marques,;1
16353;16353;av;2
16354;16354;Gastão;1
16355;16355;Vidigal.;1
16356;16356;Apoiadores;1
16357;16357;facção;2
16358;16358;loja!!;3
16359;16359;bairro!;3
16360;16360;@reediasr;1
16361;16361;rico,;1
16362;16362;investimento.;3
16363;16363;burgues;1
16364;16364;bonzinho;1
16365;16365;@bruuuneca;1
16366;16366;companheira;5
16367;16367;Bruna!;1
16368;16368;Hahahaa;1
16369;16369;invistam;3
16370;16370;companhia.;2
16371;16371;🥰✨;2
16372;16372;https://t.co/H7kOvCdSBf;1
16373;16373;@carlosfseven;1
16374;16374;@Ne_Butch:;3
16375;16375;comecemos;4
16376;16376;animada;3
16377;16377;IPO;26
16378;16378;caíram;4
16379;16379;47,90%,;1
16380;16380;máxima;12
16381;16381;68,56%.;1
16382;16382;Continuem;5
16383;16383;adoraríamos;1
16384;16384;https://t.co/Gicj7ZT9RI;1
16385;16385;ICMS,;1
16386;16386;incidir;1
16387;16387;GOVERNADORES;1
16388;16388;FORAM;3
16389;16389;CONTRA,TODA;1
16390;16390;BANCADA;1
16391;16391;CONTA.;1
16392;16392;mudamos!;1
16393;16393;Pets,;3
16394;16394;@i_renan_b;7
16395;16395;explicar:;1
16396;16396;fortunas,;1
16397;16397;investem;2
16398;16398;livre,;5
16399;16399;governos;3
16400;16400;diminuição;1
16401;16401;pobres,;2
16402;16402;propôs;2
16403;16403;doido.;3
16404;16404;abandonei;4
16405;16405;@florOretorno:;1
16406;16406;vendedora;3
16407;16407;at…;1
16408;16408;atendia.;3
16409;16409;pagará;5
16410;16410;@maybecarolina;1
16411;16411;@LilixoAlice;1
16412;16412;Laurinha;1
16413;16413;pfvr;12
16414;16414;03;3
16415;16415;clientes!!!;3
16416;16416;@Joicedutra1989;1
16417;16417;salão;1
16418;16418;beleza;10
16419;16419;Barbearia;1
16420;16420;Pará;2
16421;16421;Camarada;3
16422;16422;Zimerman.;4
16423;16423;esteve;6
16424;16424;presidente.;2
16425;16425;dizendo…;1
16426;16426;#NaoCompreDeEsquerdistas;2
16427;16427;#DemitaUmPetista;4
16428;16428;Canalha!;1
16429;16429;cheque;2
16430;16430;Tesouro;1
16431;16431;Nacional!;1
16432;16432;Comunista;1
16433;16433;FDP.;1
16434;16434;deletada;1
16435;16435;deletar;3
16436;16436;@Fabio_Gongora;1
16437;16437;Td;7
16438;16438;mazelas;1
16439;16439;sonegador!;1
16440;16440;brother...;1
16441;16441;picanha...;1
16442;16442;Coloque;1
16443;16443;estrelado;1
16444;16444;favor..;1
16445;16445;Nooooossa,;1
16446;16446;empreendedor;2
16447;16447;nele.;2
16448;16448;dindin;1
16449;16449;Comigo;10
16450;16450;@flferronato:;380
16451;16451;roubalheira;1
16452;16452;institucional;1
16453;16453;governantes;1
16454;16454;https://t.co/eCKekpHhp2;1
16455;16455;mais!!!!!;1
16456;16456;Alternativas;1
16457;16457;temos:;1
16458;16458;Petland...;1
16459;16459;@cagliari_felipe;1
16460;16460;Rio,;3
16461;16461;Lupi.;1
16462;16462;melhor..;1
16463;16463;VERGONHA.;3
16464;16464;LARAPIO.;2
16465;16465;https://t.co/gWU2PfX5Kt;1
16466;16466;QUER.;1
16467;16467;Globo...;1
16468;16468;seja...;2
16469;16469;QUEREM;2
16470;16470;DINHEIRO?;2
16471;16471;FDENDO;1
16472;16472;futuro,;2
16473;16473;operar;4
16474;16474;segmento;26
16475;16475;concessão;1
16476;16476;estatal;1
16477;16477;@TE0D0R4;1
16478;16478;@tetscz;1
16479;16479;impostos,;8
16480;16480;campeão;2
16481;16481;BNDES;1
16482;16482;Lularapio??;1
16483;16483;família.;12
16484;16484;esperança.;3
16485;16485;@soap_dan;1
16486;16486;simesmwnte;1
16487;16487;quebrar;4
16488;16488;menores!;1
16489;16489;Dane-se,;1
16490;16490;listinha;3
16491;16491;removeram;2
16492;16492;famílias,;1
16493;16493;cidadãos;6
16494;16494;almoçar;4
16495;16495;restaurantes...Faz;1
16496;16496;aparece...;1
16497;16497;mesmo...Durante;1
16498;16498;boicotaram;1
16499;16499;família...fizeram;1
16500;16500;listinha,;1
16501;16501;retiraram;6
16502;16502;pagamentos...pois;1
16503;16503;é...chega;1
16504;16504;apanhar;1
16505;16505;tomando;18
16506;16506;cabeça...;1
16507;16507;pesquisas;2
16508;16508;Perfeito.;1
16509;16509;Afinal;3
16510;16510;https://t.co/lPzAPLFfWE;1
16511;16511;https://t.co/GZi6DFXkGY;1
16512;16512;@benariocasanova;1
16513;16513;projetos;3
16514;16514;resgate;9
16515;16515;sensato.;1
16516;16516;milagre;4
16517;16517;gosta!;1
16518;16518;vigente;1
16519;16519;país,;6
16520;16520;quiser,;5
16521;16521;alguem;12
16522;16522;precisando!;1
16523;16523;petistas,;2
16524;16524;teoria,;1
16525;16525;milhões,;3
16526;16526;CÚMPLICE;1
16527;16527;BANDIDO;2
16528;16528;Entendi,;5
16529;16529;@petzOficial;2
16530;16530;https://t.co/C8etSJBJ3m;1
16531;16531;burros???;1
16532;16532;poder?;1
16533;16533;esqueceram;8
16534;16534;cachorros???;1
16535;16535;@manufonseca;1
16536;16536;(kkkkkkk);1
16537;16537;votaram;1
16538;16538;ajudam…;1
16539;16539;Pipoca,;1
16540;16540;Charlotte;2
16541;16541;clientes!!;2
16542;16542;@RosyCostaRoc1;2
16543;16543;@NadjaOstermann;4
16544;16544;município,;1
16545;16545;BOICOTEM!!;1
16546;16546;americanpet;1
16547;16547;@santana_alvair;2
16548;16548;@FlavioCuter;4
16549;16549;@Sisispsp:;1
16550;16550;comprinhas;23
16551;16551;ADEUS;2
16552;16552;Defender;1
16553;16553;@vitria87935662;1
16554;16554;@tr_taciana:;1
16555;16555;@CeciliaJB2022;5
16556;16556;@flferronato;208
16557;16557;Manifestações;1
16558;16558;congresso;2
16559;16559;...!;1
16560;16560;conta.;15
16561;16561;Hipocrisia;2
16562;16562;burrice?;1
16563;16563;Acabou.;2
16564;16564;https://t.co/Js1RRj859Q;1
16565;16565;@KnabbenEnilson;1
16566;16566;quando.vocês;1
16567;16567;Amazonas?;1
16568;16568;@GiselleLSBatis2;1
16569;16569;apoiassem;1
16570;16570;dedos...;1
16571;16571;lê...;1
16572;16572;Kitty;2
16573;16573;Brasil?;3
16574;16574;https://t.co/J8aiejNWoO;1
16575;16575;@CLEUSAFERNANDES;1
16576;16576;@aleextavaress:;1
16577;16577;Olinda;2
16578;16578;preci…;1
16579;16579;@rebecagmoreira:;1
16580;16580;aí...;9
16581;16581;Vixi…;1
16582;16582;então!;4
16583;16583;saí,;2
16584;16584;comuna.;1
16585;16585;@EliseteAraujoOl;1
16586;16586;Compartilhando;1
16587;16587;ridícula.;1
16588;16588;agropecuária;6
16589;16589;atrativos;2
16590;16590;astronômica;1
16591;16591;“molezinha”.;1
16592;16592;petista;7
16593;16593;fdp;6
16594;16594;Meu,;1
16595;16595;merdas,;1
16596;16596;@GuidaMikaela;1
16597;16597;mudamos...não;1
16598;16598;@RAFAELF28849477;1
16599;16599;ingênuo,;1
16600;16600;desinformado;1
16601;16601;insistir;6
16602;16602;condenado;1
16603;16603;justamente.;1
16604;16604;juiz.;1
16605;16605;@paulatuono;2
16606;16606;@JulioCe55023766;5
16607;16607;matou;6
16608;16608;Geral.;1
16609;16609;@silvanasaldanha;9
16610;16610;tempooooo.;1
16611;16611;preços,;2
16612;16612;promoções,;1
16613;16613;funcionários...;2
16614;16614;@Decio91739544;3
16615;16615;https://t.co/rIug3VDK4m;2
16616;16616;@LuzRaphaela;1
16617;16617;@stefano618;1
16618;16618;estranha;1
16619;16619;dessa…;2
16620;16620;lava;2
16621;16621;agonia…;1
16622;16622;roupas;4
16623;16623;Paga;5
16624;16624;funcionário?;1
16625;16625;diretos;1
16626;16626;meses?;1
16627;16627;Imagine;7
16628;16628;taxado,;1
16629;16629;namorem;1
16630;16630;estímulo;1
16631;16631;empregado;2
16632;16632;emprego!;2
16633;16633;@Satiro79896365;1
16634;16634;@fabifbbr;14
16635;16635;devido;29
16636;16636;ninhadas;1
16637;16637;matrizes.;1
16638;16638;Aiai…;1
16639;16639;bye;10
16640;16640;https://t.co/KJQMQTMT1Y;1
16641;16641;Puxa,;3
16642;16642;cancelar!!;1
16643;16643;@GaMePimenta;1
16644;16644;grupo.;1
16645;16645;Sabes;1
16646;16646;dizer?;1
16647;16647;@rafaelmorais62;1
16648;16648;Confere?;1
16649;16649;@H_RSoares;1
16650;16650;@Cintiab43648372;2
16651;16651;@louieponto;5
16652;16652;@sandyces_;1
16653;16653;Louie;1
16654;16654;meme;6
16655;16655;gostei;18
16656;16656;Maggie,;1
16657;16657;Lina,;1
16658;16658;Nina,;1
16659;16659;Fred,;1
16660;16660;Paçoca;4
16661;16661;Doug;3
16662;16662;cliente!😎;1
16663;16663;https://t.co/ciPfD0W0Dr;1
16664;16664;cabeça,;4
16665;16665;babacas;2
16666;16666;patriotas...;1
16667;16667;#boicotepetz;6
16668;16668;https://t.co/rdOQr6LCRC;1
16669;16669;@guilherme_mov;1
16670;16670;@julieduartejdb;8
16671;16671;Procure;5
16672;16672;esperando.;19
16673;16673;pago!!;3
16674;16674;@tagalari;1
16675;16675;produto@estava;2
16676;16676;certinhos;1
16677;16677;👏👏👏👏;23
16678;16678;@ClausiusMarra22:;4
16679;16679;deletando;7
16680;16680;@PetzOficial…;7
16681;16681;https://t.co/WWUVFfcqZJ;5
16682;16682;Deixando;12
16683;16683;3,2,1...;2
16684;16684;grupos;7
16685;16685;participamos;1
16686;16686;#petzoficialnao;1
16687;16687;xuxando;1
16688;16688;cara!;7
16689;16689;bandidos!;3
16690;16690;@Karla250579:;1
16691;16691;@Marilisalves;2
16692;16692;https://t.co/7dIWMHwwPK;2
16693;16693;instalando;2
16694;16694;JS;2
16695;16695;nso;1
16696;16696;vqv,;1
16697;16697;subindo;2
16698;16698;caindo!;1
16699;16699;GANHAR;1
16700;16700;MTOOOOS;1
16701;16701;CLIENTES;20
16702;16702;@JenniferGasparL:;5
16703;16703;piticos;6
16704;16704;📲https://t.co/0fuUf8EWSu;6
16705;16705;https://t.co/Uir4RXZILZ;6
16706;16706;grade;2
16707;16707;modalidade:;1
16708;16708;“pai;1
16709;16709;cachorro”;1
16710;16710;“mãe;2
16711;16711;gato”,;1
16712;16712;esquerdistas.;1
16713;16713;filhos.;7
16714;16714;KÃO;1
16715;16715;MIX;1
16716;16716;https://t.co/7KhiMCPXGL;1
16717;16717;@Jenicarol7;1
16718;16718;eles?;5
16719;16719;Cancela.;1
16720;16720;APOIA;4
16721;16721;CORRUPTO;2
16722;16722;convivência;1
16723;16723;Day;2
16724;16724;coniventes;2
16725;16725;Corruptos.;1
16726;16726;https://t.co/uELdOHe1To;1
16727;16727;https://t.co/o5c2XCMMbX;1
16728;16728;lavar;1
16729;16729;empresário!;1
16730;16730;doa;6
16731;16731;Passo;7
16732;16732;certeza?;1
16733;16733;Lule13;1
16734;16734;Fim.;2
16735;16735;https://t.co/pqye2TwFNe;1
16736;16736;@motoristauberDF;1
16737;16737;,AGORA,;1
16738;16738;PETZ.....;1
16739;16739;Mostra;3
16740;16740;https://t.co/BGaNOvqqma;1
16741;16741;Simples;8
16742;16742;https://t.co/JZDGtKPJ3w;1
16743;16743;@joseademarjr;1
16744;16744;discussão;1
16745;16745;LUCROS,;1
16746;16746;resultado;12
16747;16747;líquido;3
16748;16748;apurado.;1
16749;16749;"""barreira""";1
16750;16750;bruto.;1
16751;16751;Ps.:;1
16752;16752;1/10;1
16753;16753;Ixi;3
16754;16754;migrado,;1
16755;16755;frequentava;2
16756;16756;Never;1
16757;16757;again;1
16758;16758;tratada;6
16759;16759;https://t.co/v39SbVfu1c;1
16760;16760;@Lexribeiro;1
16761;16761;Lex!;1
16762;16762;desinstalando;3
16763;16763;Esperança;8
16764;16764;bandido?;2
16765;16765;🐱🐶🐶🐶;1
16766;16766;@gizelle_prado;1
16767;16767;fomentar;2
16768;16768;série;1
16769;16769;vivem;8
16770;16770;negócios.;2
16771;16771;@suelypess;1
16772;16772;Voicote;1
16773;16773;https://t.co/1lTdfCfytJ;1
16774;16774;Velha.;1
16775;16775;fará;7
16776;16776;https://t.co/36tA2iZQKL;1
16777;16777;atravessava;1
16778;16778;era...;2
16779;16779;todinho?;1
16780;16780;@fayeopressora:;2
16781;16781;tivemos;20
16782;16782;empática;3
16783;16783;levou.;4
16784;16784;Oswaldo;3
16785;16785;eustaquio…;2
16786;16786;discursa;1
16787;16787;multidão;1
16788;16788;influencers;2
16789;16789;felipe;1
16790;16790;neto;2
16791;16791;andre;1
16792;16792;janones;1
16793;16793;exterminar;1
16794;16794;Acorda.;1
16795;16795;Esquerdista;6
16796;16796;encarnado.;1
16797;16797;Deu.;1
16798;16798;2/2;1
16799;16799;eustaquio;1
16800;16800;cadeira;2
16801;16801;rodas.;1
16802;16802;presos;5
16803;16803;censurados.;1
16804;16804;Vários;4
16805;16805;boicotados;1
16806;16806;canceladas,;1
16807;16807;agredidas;1
16808;16808;perseguidas.;1
16809;16809;poder.;2
16810;16810;1/2;4
16811;16811;Pouca;2
16812;16812;fala,;3
16813;16813;abandonados.;2
16814;16814;resgata;5
16815;16815;temporário,;1
16816;16816;https://t.co/chlqMNsJAV;1
16817;16817;@mateusgmm;1
16818;16818;ritinha;1
16819;16819;fidelizou;1
16820;16820;COBASI!!!!;1
16821;16821;página,;1
16822;16822;trabalhoso,;1
16823;16823;ADM;1
16824;16824;puder...;1
16825;16825;posts;3
16826;16826;estabelecimentos;5
16827;16827;isso....;5
16828;16828;Parece-me;1
16829;16829;andou;2
16830;16830;demasiado.;1
16831;16831;pet…pode;1
16832;16832;confiar!;1
16833;16833;Deletando;1
16834;16834;gado?;2
16835;16835;carrada;1
16836;16836;quartel;1
16837;16837;bandas;1
16838;16838;Sul...;1
16839;16839;Xô,;1
16840;16840;petralhada!;1
16841;16841;@eliezervidal;3
16842;16842;péssima,;3
16843;16843;distribuidores,;1
16844;16844;😂😂😂😂😂;6
16845;16845;https://t.co/qjPCNh2ghn;1
16846;16846;manos;2
16847;16847;https://t.co/yl65tPursT;1
16848;16848;saber!!!;1
16849;16849;Putz...abriu;1
16850;16850;RJ.;9
16851;16851;porta.;8
16852;16852;@oricardofcosta;1
16853;16853;Sigo;12
16854;16854;patriotas;1
16855;16855;seguirem.;1
16856;16856;@cibelestudart;3
16857;16857;consultarmos;1
16858;16858;antipatrióticos?;1
16859;16859;serventia…;1
16860;16860;cuiaba;1
16861;16861;PETISTA;1
16862;16862;VAGABUNDO;1
16863;16863;750;2
16864;16864;novinha;1
16865;16865;😚;1
16866;16866;reforço;2
16867;16867;abordagem;2
16868;16868;@dual1968;1
16869;16869;perdeu!!!;1
16870;16870;@robson_pio;1
16871;16871;solução?;1
16872;16872;Deposite;1
16873;16873;em.minha;1
16874;16874;cobram!;1
16875;16875;Pronto!;1
16876;16876;eventualmente;2
16877;16877;Pampulha,;2
16878;16878;jamais.;1
16879;16879;acabou!!!;1
16880;16880;https://t.co/JKBNNZixZr;1
16881;16881;@A_Paz_de_Cristo:;2
16882;16882;idoso;4
16883;16883;diabético.;3
16884;16884;distribuidor;3
16885;16885;@CesarBonanato;10
16886;16886;checar;4
16887;16887;Shopee;4
16888;16888;Garota;2
16889;16889;rainha;3
16890;16890;baixinhos;1
16891;16891;Checa;1
16892;16892;lavanderias?;1
16893;16893;💪🏼💪🏼💪🏼;1
16894;16894;Oí;1
16895;16895;brincadeira…;1
16896;16896;vizinho…;1
16897;16897;Bateu;2
16898;16898;sentimento;4
16899;16899;https://t.co/iR8JMdZaSP;1
16900;16900;@edison_stapf:;1
16901;16901;Consumir;2
16902;16902;Esquerda;2
16903;16903;Respeito;6
16904;16904;Br…;70
16905;16905;@mariaefloripa;1
16906;16906;alienados;1
16907;16907;Petshop;4
16908;16908;Tonhão.;1
16909;16909;conversinha;2
16910;16910;fiada.;1
16911;16911;@sivalganon;5
16912;16912;@Li22liberdade;7
16913;16913;ricas!;1
16914;16914;https://t.co/MDd8zepc9g;1
16915;16915;Puxa;5
16916;16916;vida!!!!;1
16917;16917;alertarem,;1
16918;16918;difamar;1
16919;16919;horrivel!!!;2
16920;16920;@tarantinisilva4:;1
16921;16921;dividendos.;7
16922;16922;@marcelotaconel1;1
16923;16923;atual;8
16924;16924;CONFISCO;1
16925;16925;vive,;1
16926;16926;BURRO;1
16927;16927;imposto.;3
16928;16928;🤦‍♂️;2
16929;16929;@gizelle_prado:;1
16930;16930;Petistas;1
16931;16931;Ironia.;2
16932;16932;https://t.co/bKenTCW9DL;1
16933;16933;Bandido;3
16934;16934;Lula?;1
16935;16935;país?;2
16936;16936;@teixeira_tk;1
16937;16937;justos,;1
16938;16938;impecável,;3
16939;16939;certinho.;7
16940;16940;Saber;1
16941;16941;https://t.co/6g5V9GOcHX;1
16942;16942;preferi;5
16943;16943;@Thaysa90872346:;1
16944;16944;lembro!;2
16945;16945;Ernesto!;2
16946;16946;fldp;1
16947;16947;soletra;1
16948;16948;,absurdo.;1
16949;16949;Simmmmm;2
16950;16950;https://t.co/zStOXimKFK;1
16951;16951;Corrupto;1
16952;16952;Nine!;1
16953;16953;#BoicotePetz;3
16954;16954;passarei;2
16955;16955;dedos;1
16956;16956;bocado;1
16957;16957;merecia;1
16958;16958;cobrado.;3
16959;16959;renda;7
16960;16960;divulgar,;1
16961;16961;centralizando;1
16962;16962;arrecadação;2
16963;16963;manifesto;1
16964;16964;Preto;3
16965;16965;comes;1
16966;16966;bebes;1
16967;16967;https://t.co/OzTZvNMyql;1
16968;16968;@kakaalvessouza;3
16969;16969;Ações;3
16970;16970;despencaram;1
16971;16971;fuderam;1
16972;16972;satisfeito;7
16973;16973;Merda;2
16974;16974;😂😂😂😂;6
16975;16975;Petz!!!🇧🇷🇧🇷🇧🇷🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻;1
16976;16976;DESDE;3
16977;16977;CRIANCINHA!;1
16978;16978;@LukaMaluquinha;2
16979;16979;peça;6
16980;16980;indice;1
16981;16981;DHA;1
16982;16982;melhora;6
16983;16983;inteligência.;1
16984;16984;@Henriqumcosta19;1
16985;16985;local,;13
16986;16986;Estes;1
16987;16987;@relatza;1
16988;16988;Querem;12
16989;16989;Cabeça;1
16990;16990;Líderes,que;1
16991;16991;Estão,Nas;1
16992;16992;Ruas;1
16993;16993;Lutando;1
16994;16994;Sistema;5
16995;16995;Corrupto,Organizações;1
16996;16996;Criminosas;1
16997;16997;Politica,Jurídica,Jornalística,Classe;1
16998;16998;Artística,Lutando;1
16999;16999;Liberdade,Contra;1
17000;17000;Censura,Perseguição,;1
17001;17001;Influenciadores,Blogs;1
17002;17002;Imprensa;1
17003;17003;Podre;1
17004;17004;Comunista,Contra;1
17005;17005;digna;2
17006;17006;Aprende;3
17007;17007;Neymar;2
17008;17008;cancelada!;2
17009;17009;assinatura…;1
17010;17010;Boicotem;6
17011;17011;molusco;2
17012;17012;fonte?;1
17013;17013;@juliadpfranca;1
17014;17014;humanidade;3
17015;17015;bastasse;9
17016;17016;doguineos;1
17017;17017;biscoito;9
17018;17018;contaminado,;2
17019;17019;nove;2
17020;17020;dedos....;1
17021;17021;@MarkyBadger:;4
17022;17022;ferrar;6
17023;17023;legal,;10
17024;17024;concorren…;3
17025;17025;@paulatuono:;2
17026;17026;molusco.;3
17027;17027;reclam…;2
17028;17028;https://t.co/n2xfgWGbST;1
17029;17029;excluída;1
17030;17030;https://t.co/9DTTaW1dHO;1
17031;17031;😱😱;1
17032;17032;Angel;1
17033;17033;https://t.co/5rxASuNZ7O;1
17034;17034;socialistas??;1
17035;17035;@Heidinhasp;1
17036;17036;agr😌;1
17037;17037;próximos.;1
17038;17038;@updatecharts;1
17039;17039;Nick;4
17040;17040;tbm!;8
17041;17041;Putz…;1
17042;17042;serio?;1
17043;17043;perderam...;1
17044;17044;defendia;1
17045;17045;🤷🏻‍♂️;3
17046;17046;Petz!!;6
17047;17047;@F_Aurea;1
17048;17048;@Caecferreira;1
17049;17049;@joollyanna:;2
17050;17050;@lybrjack;10
17051;17051;oligopólio;3
17052;17052;Mês;10
17053;17053;D…;3
17054;17054;https://t.co/enqtDxOKKI;1
17055;17055;#casadoprodutorcwb;1
17056;17056;vcs...;6
17057;17057;cidade...;3
17058;17058;caviar;1
17059;17059;bebê;17
17060;17060;Otis;1
17061;17061;tamanha;4
17062;17062;cidadania!;1
17063;17063;https://t.co/SyiA1sUDnv;1
17064;17064;vida?;3
17065;17065;🐈‍⬛;2
17066;17066;@Fagundes_Rider;3
17067;17067;Decepcionado;3
17068;17068;melhor!;13
17069;17069;estado.;3
17070;17070;visitar;4
17071;17071;NOS;4
17072;17072;TORNAR;1
17073;17073;CLIENTES.;2
17074;17074;CEO's;1
17075;17075;ASSIM!!!!;1
17076;17076;@cobasi!!;2
17077;17077;apoiem;4
17078;17078;tb...;4
17079;17079;Tua;2
17080;17080;fonte,;2
17081;17081;jumento!;1
17082;17082;bi-tributação;1
17083;17083;rações!!!😏😏😏😏😏😏😏😏😏😏😏😏;1
17084;17084;3,2,1;3
17085;17085;@vanagouveia;1
17086;17086;@gabbief;5
17087;17087;sombra;4
17088;17088;falar.....;1
17089;17089;aqui.....;1
17090;17090;@_yc4mpos;1
17091;17091;#sefudeu;1
17092;17092;@_yc4mpos:;1
17093;17093;lhe;9
17094;17094;CONFIA;3
17095;17095;https://t.co/k8h…;1
17096;17096;shitzu;1
17097;17097;tomam;7
17098;17098;semanalmente;2
17099;17099;Clima,;1
17100;17100;Inadmissível;2
17101;17101;descondenado.;1
17102;17102;@kaotinho;1
17103;17103;Chupa;3
17104;17104;esquerdista.;3
17105;17105;@DaviSacer;2
17106;17106;https://t.co/VXHHpSgur8;1
17107;17107;Curitiba,;3
17108;17108;bola.;4
17109;17109;Aviso;3
17110;17110;Curitiba:;2
17111;17111;maio;6
17112;17112;com…;405
17113;17113;Hehehehe;1
17114;17114;https://t.co/kAmlb2Xn1w;1
17115;17115;Usava;1
17116;17116;doguinho.;5
17117;17117;manisfestar.;1
17118;17118;Procurar;1
17119;17119;tributos;3
17120;17120;https://t.co/LP2OzzvBw9;1
17121;17121;@YgorAlcantara87;10
17122;17122;@_Jeffh_:;1
17123;17123;@Rosa97233132;3
17124;17124;"""sentimento";2
17125;17125;"pobre"",";2
17126;17126;Brasi…;1
17127;17127;barato!;1
17128;17128;#ForaLula;1
17129;17129;#partiucobasi;1
17130;17130;doguinho!;2
17131;17131;@BoiaRenato;1
17132;17132;Estas;1
17133;17133;lavanderias,;1
17134;17134;descobertos.;1
17135;17135;@Carvalho7Davi;1
17136;17136;repassa;2
17137;17137;“sobra”;1
17138;17138;funcionários?;2
17139;17139;@jonassalles380;1
17140;17140;ciente!;1
17141;17141;queira.;2
17142;17142;demanda,;3
17143;17143;precisarão;2
17144;17144;joça!;1
17145;17145;@_jessicalobo;2
17146;17146;carinha;12
17147;17147;dele🤍;1
17148;17148;pelamordideus;1
17149;17149;pedacinho;1
17150;17150;ele🥺🥺🥺🥺🥺🥺🤏;1
17151;17151;@lo_oliver_fer;1
17152;17152;Afff;4
17153;17153;@paulasalles_78;1
17154;17154;https://t.co/mxjBYimM5k;1
17155;17155;nele!;2
17156;17156;futuros!;1
17157;17157;Dudu,;1
17158;17158;🐶🐈❤️.;1
17159;17159;@clorophila;1
17160;17160;@aldabaltazar;1
17161;17161;Cobase.;1
17162;17162;IMEDIATAMENTE;3
17163;17163;seguirei;3
17164;17164;cat;2
17165;17165;https://t.co/5WwqjTuktc;1
17166;17166;@Azuosug;1
17167;17167;Superlive;2
17168;17168;errado...;3
17169;17169;sonegar;2
17170;17170;então!!!;2
17171;17171;fala!!!;2
17172;17172;operador?;1
17173;17173;lacrar?;1
17174;17174;Esqueceu;1
17175;17175;impulsiona;1
17176;17176;acho.;3
17177;17177;Decepção...;1
17178;17178;agora...;5
17179;17179;Blumenau;2
17180;17180;usar.;7
17181;17181;@LuciaUSP:;1
17182;17182;@DivaCamilli;2
17183;17183;pode???;1
17184;17184;@ListaNegraBRA;1
17185;17185;https://t.co/uiRwlBzXOw;1
17186;17186;@DaayBr21;1
17187;17187;@Pris112233;4
17188;17188;Estava,;1
17189;17189;@cibelestudart:;2
17190;17190;esperanças;6
17191;17191;ou…;2
17192;17192;podia.;1
17193;17193;caríssima.;3
17194;17194;lúcida.;1
17195;17195;3,2,1!!!;1
17196;17196;luladrão;1
17197;17197;https://t.co/8KLPlKMkqY;1
17198;17198;“o;2
17199;17199;revela;2
17200;17200;alternância;1
17201;17201;poder”,;1
17202;17202;ressaltou;1
17203;17203;presenciamos;1
17204;17204;ruído,;1
17205;17205;criticando;2
17206;17206;manifestações;1
17207;17207;antidemocráticas;1
17208;17208;Jair;2
17209;17209;descartar.;1
17210;17210;disfarçam;1
17211;17211;ótimo!!;1
17212;17212;https://t.co/4EZkaDUbxI;1
17213;17213;@oliveirapat;1
17214;17214;@aeciodepapelao;9
17215;17215;propaganda.;4
17216;17216;sairwi;1
17217;17217;twitter,;3
17218;17218;Mastodon.;1
17219;17219;assíduo!!!!;1
17220;17220;NÂO;1
17221;17221;palito;2
17222;17222;lá!!!!!!!;1
17223;17223;@AdrillesPistola;3
17224;17224;@Flasadv:;1
17225;17225;American;12
17226;17226;👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼;2
17227;17227;concorrentes.;8
17228;17228;dedo.;2
17229;17229;https://t.co/Uln5WRqkaD;1
17230;17230;@DanaButlerr:;1
17231;17231;#Boicote…;1
17232;17232;@Pri_Br22;3
17233;17233;'dava';1
17234;17234;pastor;2
17235;17235;alemão;4
17236;17236;Agora?;2
17237;17237;JAMAIS!;2
17238;17238;Bye;10
17239;17239;candidato;2
17240;17240;população;3
17241;17241;próprios;3
17242;17242;https://t.co/2moBaPlYgE;1
17243;17243;Ao;21
17244;17244;fortaleça;1
17245;17245;petstore;1
17246;17246;PT,;3
17247;17247;vide;1
17248;17248;Friboi,;1
17249;17249;Ambev,;1
17250;17250;Positivo,;1
17251;17251;Odebrecht;1
17252;17252;monopólios;1
17253;17253;cumpanherada.;1
17254;17254;corruptos,;1
17255;17255;banho.;9
17256;17256;au;3
17257;17257;@Direita_Network;1
17258;17258;Rest;1
17259;17259;piece,;1
17260;17260;certeza!!!;1
17261;17261;Apagando;1
17262;17262;Disse;5
17263;17263;trabalharem;2
17264;17264;VR;1
17265;17265;KKKKKKKKK;4
17266;17266;sz;1
17267;17267;+10;1
17268;17268;currículos;1
17269;17269;@CostaReservista;1
17270;17270;Tributação;1
17271;17271;aí.....;1
17272;17272;Loser;1
17273;17273;Calma;1
17274;17274;Jegue;1
17275;17275;,chega;1
